,Record ID,Registration Status,Subject,Course,Campus,Final Grade,Mid Term Grade,Department,Major,Academic Period,Class,Course Code,Major College,Subject College,Mid Term Grade Number,Final Grade Number,MT Intervention Needed
46758,46758,Registered,FDM,11617,KC,A-,A,FDM,FD,202510,FR,FDM 11617,CotA,CotA,4.0,3.7,Passing MT Grade
46759,46759,Registered,FDM,11617,KC,A,A,FDM,FM,202510,SO,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46760,46760,Registered,FDM,11617,KC,B+,A,FDM,FD,202510,FR,FDM 11617,CotA,CotA,4.0,3.3,Passing MT Grade
46761,46761,Registered,FDM,11617,KC,A,,FDM,FD,202510,SO,FDM 11617,CotA,CotA,,4.0,No MT Grade Entered
46762,46762,Registered,FDM,11617,KC,A-,A,FDM,FM,202510,SO,FDM 11617,CotA,CotA,4.0,3.7,Passing MT Grade
46763,46763,Registered,FDM,11617,KC,A,A,FDM,FD,202510,FR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46764,46764,Std Withdrawn,FDM,11617,KC,B+,,FDM,FD,202510,JR,FDM 11617,CotA,CotA,,3.3,No MT Grade Entered
46765,46765,Registered,FDM,11617,KC,B-,B-,FDM,FM,202510,JR,FDM 11617,CotA,CotA,2.7,2.7,Passing MT Grade
46766,46766,Registered,FDM,11617,KC,B,A-,FDM,FD,202510,FR,FDM 11617,CotA,CotA,3.7,3.0,Passing MT Grade
46767,46767,Registered,FDM,11617,KC,A-,B+,FDM,FD,202510,SO,FDM 11617,CotA,CotA,3.3,3.7,Passing MT Grade
46768,46768,Registered,FDM,11617,KC,B,A-,FDM,FD,202510,FR,FDM 11617,CotA,CotA,3.7,3.0,Passing MT Grade
46769,46769,Registered,FDM,11617,KC,B+,B,FDM,JNL,202510,SO,FDM 11617,CCI,CotA,3.0,3.3,Passing MT Grade
46770,46770,Registered,FDM,11617,KC,A,A,FDM,FM,202510,FR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46771,46771,Registered,FDM,11617,KC,A,A,FDM,FD,202510,FR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46772,46772,Registered,FDM,11617,KC,A,A,FDM,FD,202510,FR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46773,46773,Registered,FDM,11617,KC,C,B-,FDM,FD,202510,FR,FDM 11617,CotA,CotA,2.7,2.0,Passing MT Grade
46774,46774,Registered,FDM,11617,KC,A,,FDM,FM,202510,FR,FDM 11617,CotA,CotA,,4.0,No MT Grade Entered
46775,46775,Registered,FDM,11617,KC,A,A,FDM,FD,202510,FR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46776,46776,Registered,FDM,11617,KC,C,,FDM,FM,202510,FR,FDM 11617,CotA,CotA,,2.0,No MT Grade Entered
46777,46777,Registered,FDM,11617,KC,B,C-,FDM,FD,202510,SO,FDM 11617,CotA,CotA,1.7,3.0,FR/SO Intervention Needed
46778,46778,Stopped Attending - Failed,FDM,11617,KC,W,B,FDM,FD,202510,SO,FDM 11617,CotA,CotA,3.0,0.0,Passing MT Grade
46779,46779,Registered,FDM,11617,KC,C,B,FDM,FD,202510,JR,FDM 11617,CotA,CotA,3.0,2.0,Passing MT Grade
46780,46780,Registered,FDM,11617,KC,C,B+,FDM,FM,202510,FR,FDM 11617,CotA,CotA,3.3,2.0,Passing MT Grade
46781,46781,Registered,FDM,11617,KC,A,,FDM,FM,202510,SO,FDM 11617,CotA,CotA,,4.0,No MT Grade Entered
46782,46782,Registered,FDM,11617,KC,A,A,FDM,FM,202510,JR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46783,46783,Registered,FDM,11617,KC,A,A,FDM,FM,202510,FR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46784,46784,Registered,FDM,11617,KC,B+,A,FDM,FM,202510,SO,FDM 11617,CotA,CotA,4.0,3.3,Passing MT Grade
46785,46785,Registered,FDM,11617,KC,A,C-,FDM,FM,202510,FR,FDM 11617,CotA,CotA,1.7,4.0,FR/SO Intervention Needed
46786,46786,Registered,FDM,11617,KC,B,C,FDM,FM,202510,JR,FDM 11617,CotA,CotA,2.0,3.0,Passing MT Grade
46787,46787,Registered,FDM,11617,KC,A-,D,FDM,FD,202510,SO,FDM 11617,CotA,CotA,1.0,3.7,FR/SO Intervention Needed
46788,46788,Registered,FDM,11617,KC,A-,C,FDM,FM,202510,FR,FDM 11617,CotA,CotA,2.0,3.7,FR/SO Intervention Needed
46789,46789,Registered,FDM,11617,KC,A-,B,FDM,FD,202510,FR,FDM 11617,CotA,CotA,3.0,3.7,Passing MT Grade
46790,46790,Registered,FDM,11617,KC,B,A,FDM,FM,202510,SO,FDM 11617,CotA,CotA,4.0,3.0,Passing MT Grade
46791,46791,Registered,FDM,11617,KC,A,B,FDM,FD,202510,SO,FDM 11617,CotA,CotA,3.0,4.0,Passing MT Grade
46792,46792,Registered,FDM,11617,KC,A,A,FDM,FD,202510,SO,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46793,46793,Registered,FDM,11617,KC,B,B-,FDM,FD,202510,JR,FDM 11617,CotA,CotA,2.7,3.0,Passing MT Grade
46794,46794,Registered,FDM,11617,KC,A,A,FDM,FM,202510,SO,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46795,46795,Registered,FDM,11617,KC,A-,A,FDM,FM,202510,FR,FDM 11617,CotA,CotA,4.0,3.7,Passing MT Grade
46796,46796,Registered,FDM,11617,KC,A-,,FDM,FD,202510,SR,FDM 11617,CotA,CotA,,3.7,No MT Grade Entered
46797,46797,Registered,FDM,11617,KC,B-,B-,FDM,FM,202510,SR,FDM 11617,CotA,CotA,2.7,2.7,Passing MT Grade
46798,46798,Registered,FDM,11617,KC,A,A,FDM,FM,202510,SO,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46799,46799,Registered,FDM,11617,KC,A-,A,FDM,FM,202510,SO,FDM 11617,CotA,CotA,4.0,3.7,Passing MT Grade
46800,46800,Registered,FDM,11617,KC,A,A,FDM,FM,202510,SR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46801,46801,Registered,FDM,11617,KC,A,A,FDM,FM,202510,SR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46802,46802,Registered,FDM,11617,KC,A,A,FDM,FM,202510,SO,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46803,46803,Registered,FDM,11617,KC,,A,FDM,FM,202510,SO,FDM 11617,CotA,CotA,4.0,,Passing MT Grade
46804,46804,Stopped Attending - Failed,FDM,11617,KC,W,W,FDM,FD,202510,JR,FDM 11617,CotA,CotA,0.0,0.0,Withdrew From Course
46805,46805,Registered,FDM,11617,KC,C,A-,FDM,FD,202510,FR,FDM 11617,CotA,CotA,3.7,2.0,Passing MT Grade
46806,46806,Registered,FDM,11617,KC,A,B+,FDM,FD,202510,SO,FDM 11617,CotA,CotA,3.3,4.0,Passing MT Grade
46807,46807,Registered,FDM,11617,KC,A,A,FDM,FM,202510,JR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46808,46808,Registered,FDM,11617,KC,A-,B+,FDM,FM,202510,FR,FDM 11617,CotA,CotA,3.3,3.7,Passing MT Grade
46809,46809,Registered,FDM,11617,KC,A,A,FDM,FD,202510,FR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46810,46810,Registered,FDM,11617,KC,A,B,FDM,FD,202510,FR,FDM 11617,CotA,CotA,3.0,4.0,Passing MT Grade
46811,46811,Registered,FDM,11617,KC,A,A,FDM,FD,202510,FR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46812,46812,Registered,FDM,11617,KC,B-,B,FDM,FM,202510,SR,FDM 11617,CotA,CotA,3.0,2.7,Passing MT Grade
46813,46813,Registered,FDM,11617,KC,B,B-,FDM,FM,202510,FR,FDM 11617,CotA,CotA,2.7,3.0,Passing MT Grade
46814,46814,Registered,FDM,11617,KC,B-,B,FDM,FD,202510,FR,FDM 11617,CotA,CotA,3.0,2.7,Passing MT Grade
46815,46815,Registered,FDM,11617,KC,B,B,FDM,FD,202510,FR,FDM 11617,CotA,CotA,3.0,3.0,Passing MT Grade
46816,46816,Registered,FDM,11617,KC,A,A,FDM,FM,202510,JR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46817,46817,Registered,FDM,11617,KC,B+,A-,FDM,FD,202510,FR,FDM 11617,CotA,CotA,3.7,3.3,Passing MT Grade
46818,46818,Registered,FDM,11617,KC,A,A,FDM,FM,202510,SO,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46819,46819,Registered,FDM,11617,KC,A-,A,FDM,FD,202510,SO,FDM 11617,CotA,CotA,4.0,3.7,Passing MT Grade
46820,46820,Registered,FDM,11617,KC,A,A,FDM,FM,202510,JR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46821,46821,Registered,FDM,11617,KC,A,A,FDM,FM,202510,JR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46822,46822,Registered,FDM,11617,KC,A,B,FDM,FD,202510,SO,FDM 11617,CotA,CotA,3.0,4.0,Passing MT Grade
46823,46823,Registered,FDM,11617,KC,A-,A,FDM,FM,202510,FR,FDM 11617,CotA,CotA,4.0,3.7,Passing MT Grade
46824,46824,Registered,FDM,11617,KC,A,A,FDM,FD,202510,FR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46825,46825,Registered,FDM,11617,KC,B-,B,FDM,FM,202510,FR,FDM 11617,CotA,CotA,3.0,2.7,Passing MT Grade
46826,46826,Registered,FDM,11617,KC,B,C+,FDM,FD,202510,FR,FDM 11617,CotA,CotA,2.3,3.0,Passing MT Grade
46827,46827,Registered,FDM,11617,KC,A,A,FDM,FM,202510,SO,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46828,46828,Registered,FDM,11617,KC,A,A,FDM,FM,202510,SO,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46829,46829,Registered,FDM,11617,KC,A,A,FDM,FD,202510,FR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46830,46830,Registered,FDM,11617,KC,A,A-,FDM,FD,202510,FR,FDM 11617,CotA,CotA,3.7,4.0,Passing MT Grade
46831,46831,Registered,FDM,11617,KC,A,A,FDM,FD,202510,FR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46832,46832,Registered,FDM,11617,KC,A,B+,FDM,FM,202510,FR,FDM 11617,CotA,CotA,3.3,4.0,Passing MT Grade
46833,46833,Registered,FDM,11617,KC,B,,FDM,FD,202510,SO,FDM 11617,CotA,CotA,,3.0,No MT Grade Entered
46834,46834,Registered,FDM,11617,KC,A,A,FDM,FD,202510,JR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46835,46835,Registered,FDM,11617,KC,F,F,FDM,FD,202510,FR,FDM 11617,CotA,CotA,0.0,0.0,FR/SO Intervention Needed
46836,46836,Registered,FDM,11617,KC,B+,A,FDM,FD,202510,FR,FDM 11617,CotA,CotA,4.0,3.3,Passing MT Grade
46837,46837,Registered,FDM,11617,KC,A,A-,FDM,FM,202510,FR,FDM 11617,CotA,CotA,3.7,4.0,Passing MT Grade
46838,46838,Registered,FDM,11617,KC,A-,C,FDM,FD,202510,FR,FDM 11617,CotA,CotA,2.0,3.7,FR/SO Intervention Needed
46839,46839,Stopped Attending - Failed,FDM,11617,KC,W,F,FDM,FM,202510,FR,FDM 11617,CotA,CotA,0.0,0.0,FR/SO Intervention Needed
46840,46840,Registered,FDM,11617,KC,A,,FDM,FM,202510,SO,FDM 11617,CotA,CotA,,4.0,No MT Grade Entered
46841,46841,Registered,FDM,11617,KC,A,A-,FDM,FD,202510,FR,FDM 11617,CotA,CotA,3.7,4.0,Passing MT Grade
46842,46842,Registered,FDM,11617,KC,B-,B,FDM,FD,202510,FR,FDM 11617,CotA,CotA,3.0,2.7,Passing MT Grade
46843,46843,Registered,FDM,11617,KC,A,A,FDM,FD,202510,FR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46844,46844,Registered,FDM,11617,KC,A-,B,FDM,FD,202510,FR,FDM 11617,CotA,CotA,3.0,3.7,Passing MT Grade
46845,46845,Registered,FDM,11617,KC,A,A-,FDM,FD,202510,SO,FDM 11617,CotA,CotA,3.7,4.0,Passing MT Grade
46846,46846,Registered,FDM,11617,KC,A,A,FDM,FD,202510,FR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46847,46847,Registered,FDM,11617,KC,A,A,FDM,FD,202510,FR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46848,46848,Registered,FDM,11617,KC,A-,A,FDM,FM,202510,FR,FDM 11617,CotA,CotA,4.0,3.7,Passing MT Grade
46849,46849,Registered,FDM,11617,KC,A,A,FDM,FD,202510,FR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46850,46850,Registered,FDM,11617,KC,A,A,FDM,FD,202510,FR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46851,46851,Registered,FDM,11617,KC,C,B-,FDM,FM,202510,FR,FDM 11617,CotA,CotA,2.7,2.0,Passing MT Grade
46852,46852,Registered,FDM,11617,KC,A,A,FDM,FD,202510,SO,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46853,46853,Registered,FDM,11617,KC,A-,A-,FDM,FD,202510,SO,FDM 11617,CotA,CotA,3.7,3.7,Passing MT Grade
46854,46854,Registered,FDM,11617,KC,A,A,FDM,FM,202510,FR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46855,46855,Registered,FDM,11617,KC,A,,FDM,FM,202510,SO,FDM 11617,CotA,CotA,,4.0,No MT Grade Entered
46857,46857,Registered,FDM,11617,KC,A-,A,FDM,FM,202510,FR,FDM 11617,CotA,CotA,4.0,3.7,Passing MT Grade
46858,46858,Registered,FDM,11617,KC,A,,FDM,FD,202510,FR,FDM 11617,CotA,CotA,,4.0,No MT Grade Entered
46859,46859,Registered,FDM,11617,KC,A,A,FDM,FD,202510,FR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46860,46860,Registered,FDM,11617,KC,A,B+,FDM,FD,202510,FR,FDM 11617,CotA,CotA,3.3,4.0,Passing MT Grade
46861,46861,Registered,FDM,11617,KC,A,A,FDM,FD,202510,SO,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46862,46862,Registered,FDM,11617,KC,A-,B,FDM,FM,202510,FR,FDM 11617,CotA,CotA,3.0,3.7,Passing MT Grade
46863,46863,Registered,FDM,11617,KC,W,A,FDM,FD,202510,FR,FDM 11617,CotA,CotA,4.0,0.0,Passing MT Grade
46864,46864,Registered,FDM,11617,KC,B,D+,FDM,FM,202510,FR,FDM 11617,CotA,CotA,1.3,3.0,FR/SO Intervention Needed
46865,46865,Registered,FDM,11617,KC,A,B+,FDM,FM,202510,FR,FDM 11617,CotA,CotA,3.3,4.0,Passing MT Grade
46866,46866,Registered,FDM,11617,KC,B,,FDM,FD,202510,JR,FDM 11617,CotA,CotA,,3.0,No MT Grade Entered
46867,46867,Registered,FDM,11617,KC,F,,FDM,FM,202510,FR,FDM 11617,CotA,CotA,,0.0,No MT Grade Entered
46868,46868,Std Withdrawn,FDM,11617,KC,F,,FDM,FM,202510,FR,FDM 11617,CotA,CotA,,0.0,No MT Grade Entered
46869,46869,Registered,FDM,11617,KC,C,B,FDM,FD,202510,SO,FDM 11617,CotA,CotA,3.0,2.0,Passing MT Grade
46870,46870,Std Dropped,FDM,11617,KC,DR,DR,FDM,FD,202510,SO,FDM 11617,CotA,CotA,,,Dropped Course
46871,46871,Registered,FDM,11617,KC,A,A-,FDM,FM,202510,SO,FDM 11617,CotA,CotA,3.7,4.0,Passing MT Grade
46872,46872,Registered,FDM,11617,KC,F,C-,FDM,FD,202510,FR,FDM 11617,CotA,CotA,1.7,0.0,FR/SO Intervention Needed
46873,46873,Registered,FDM,11617,KC,A,A,FDM,FM,202510,SO,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46874,46874,Registered,FDM,11617,KC,D,F,FDM,FD,202510,FR,FDM 11617,CotA,CotA,0.0,1.0,FR/SO Intervention Needed
46875,46875,Registered,FDM,11617,KC,F,F,FDM,FM,202510,SO,FDM 11617,CotA,CotA,0.0,0.0,FR/SO Intervention Needed
46876,46876,Registered,FDM,11617,KC,A,B+,FDM,FD,202510,SO,FDM 11617,CotA,CotA,3.3,4.0,Passing MT Grade
46877,46877,Registered,FDM,11617,KC,A,A,FDM,FD,202510,SO,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46878,46878,Stopped Attending - Failed,FDM,11617,KC,W,F,FDM,FD,202510,FR,FDM 11617,CotA,CotA,0.0,0.0,FR/SO Intervention Needed
46879,46879,Registered,FDM,11617,KC,A,A,FDM,FM,202510,FR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46880,46880,Registered,FDM,11617,KC,F,D,FDM,FM,202510,SO,FDM 11617,CotA,CotA,1.0,0.0,FR/SO Intervention Needed
46881,46881,Registered,FDM,11617,KC,B,B,FDM,FM,202510,FR,FDM 11617,CotA,CotA,3.0,3.0,Passing MT Grade
46882,46882,Registered,FDM,11617,KC,B-,B,FDM,FD,202510,SR,FDM 11617,CotA,CotA,3.0,2.7,Passing MT Grade
46883,46883,Registered,FDM,11617,KC,A,A,FDM,FM,202510,FR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46884,46884,Registered,FDM,11617,KC,B+,A-,FDM,FD,202510,SO,FDM 11617,CotA,CotA,3.7,3.3,Passing MT Grade
46885,46885,Registered,FDM,11617,KC,A,A,FDM,FD,202580,FR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46886,46886,Registered,FDM,11617,KC,A,A,FDM,FD,202580,FR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46887,46887,Registered,FDM,11617,KC,A,A,FDM,FM,202580,FR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46888,46888,Registered,FDM,11617,KC,C+,D,FDM,COMM,202580,FR,FDM 11617,CCI,CotA,1.0,2.3,FR/SO Intervention Needed
46889,46889,Registered,FDM,11617,KC,B+,C+,FDM,FM,202580,SO,FDM 11617,CotA,CotA,2.3,3.3,Passing MT Grade
46890,46890,Registered,FDM,11617,KC,B+,,FDM,FD,202580,FR,FDM 11617,CotA,CotA,,3.3,No MT Grade Entered
46891,46891,Registered,FDM,11617,KC,A,A,FDM,FM,202580,FR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46892,46892,Registered,FDM,11617,KC,F,F,FDM,FD,202580,SO,FDM 11617,CotA,CotA,0.0,0.0,FR/SO Intervention Needed
46893,46893,Registered,FDM,11617,KC,B-,B-,FDM,FM,202580,FR,FDM 11617,CotA,CotA,2.7,2.7,Passing MT Grade
46894,46894,Stopped Attending - Failed,FDM,11617,KC,W,W,FDM,JNL,202580,SO,FDM 11617,CCI,CotA,0.0,0.0,Withdrew From Course
46895,46895,Registered,FDM,11617,KC,A,A,FDM,FM,202580,SO,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46896,46896,Registered,FDM,11617,KC,F,F,FDM,FD,202580,SO,FDM 11617,CotA,CotA,0.0,0.0,FR/SO Intervention Needed
46897,46897,Registered,FDM,11617,KC,A,,FDM,FD,202580,FR,FDM 11617,CotA,CotA,,4.0,No MT Grade Entered
46898,46898,Registered,FDM,11617,KC,B+,A,FDM,FM,202580,FR,FDM 11617,CotA,CotA,4.0,3.3,Passing MT Grade
46899,46899,Registered,FDM,11617,KC,A,A,FDM,FD,202580,FR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46900,46900,Registered,FDM,11617,KC,A,A,FDM,FD,202580,FR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46901,46901,Stopped Attending - Failed,FDM,11617,KC,W,F,FDM,FM,202580,SO,FDM 11617,CotA,CotA,0.0,0.0,FR/SO Intervention Needed
46902,46902,Registered,FDM,11617,KC,A,A-,FDM,FM,202580,SO,FDM 11617,CotA,CotA,3.7,4.0,Passing MT Grade
46903,46903,Registered,FDM,11617,KC,A-,B-,FDM,FD,202580,FR,FDM 11617,CotA,CotA,2.7,3.7,Passing MT Grade
46904,46904,Registered,FDM,11617,KC,A,A,FDM,FD,202580,SO,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46905,46905,Registered,FDM,11617,KC,A,A,FDM,FD,202580,SO,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46906,46906,Registered,FDM,11617,KC,D,D,FDM,FD,202580,SO,FDM 11617,CotA,CotA,1.0,1.0,FR/SO Intervention Needed
46907,46907,Registered,FDM,11617,KC,A,,FDM,FD,202580,FR,FDM 11617,CotA,CotA,,4.0,No MT Grade Entered
46908,46908,Registered,FDM,11617,KC,A-,,FDM,FD,202580,SO,FDM 11617,CotA,CotA,,3.7,No MT Grade Entered
46909,46909,Registered,FDM,11617,KC,A,A,FDM,FD,202580,JR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46910,46910,Registered,FDM,11617,KC,A,A,FDM,FD,202580,FR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46911,46911,Registered,FDM,11617,KC,A-,A,FDM,FD,202580,FR,FDM 11617,CotA,CotA,4.0,3.7,Passing MT Grade
46912,46912,Registered,FDM,11617,KC,A-,C,FDM,FD,202580,FR,FDM 11617,CotA,CotA,2.0,3.7,FR/SO Intervention Needed
46913,46913,Registered,FDM,11617,KC,A,,FDM,FD,202580,SO,FDM 11617,CotA,CotA,,4.0,No MT Grade Entered
46914,46914,Registered,FDM,11617,KC,B+,B,FDM,FD,202580,FR,FDM 11617,CotA,CotA,3.0,3.3,Passing MT Grade
46915,46915,Stopped Attending - Failed,FDM,11617,KC,W,W,FDM,FD,202580,FR,FDM 11617,CotA,CotA,0.0,0.0,Withdrew From Course
46916,46916,Registered,FDM,11617,KC,A-,A-,FDM,FD,202580,SO,FDM 11617,CotA,CotA,3.7,3.7,Passing MT Grade
46917,46917,Stopped Attending - Failed,FDM,11617,KC,W,W,FDM,FD,202580,SO,FDM 11617,CotA,CotA,0.0,0.0,Withdrew From Course
46918,46918,Registered,FDM,11617,KC,B,C,FDM,FM,202580,FR,FDM 11617,CotA,CotA,2.0,3.0,FR/SO Intervention Needed
46919,46919,Registered,FDM,11617,KC,F,C+,FDM,FD,202580,SO,FDM 11617,CotA,CotA,2.3,0.0,Passing MT Grade
46920,46920,Registered,FDM,11617,KC,A,A-,FDM,FM,202580,SO,FDM 11617,CotA,CotA,3.7,4.0,Passing MT Grade
46921,46921,Registered,FDM,11617,KC,A-,A,FDM,FM,202580,JR,FDM 11617,CotA,CotA,4.0,3.7,Passing MT Grade
46922,46922,Registered,FDM,11617,KC,A,A,FDM,FD,202580,SO,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46923,46923,Registered,FDM,11617,KC,A,A,FDM,FD,202580,FR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46924,46924,Registered,FDM,11617,KC,A,A-,FDM,FD,202580,SO,FDM 11617,CotA,CotA,3.7,4.0,Passing MT Grade
46925,46925,Registered,FDM,11617,KC,A,A,FDM,FD,202580,FR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46926,46926,Registered,FDM,11617,KC,A,A,FDM,FD,202580,SO,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46927,46927,Stopped Attending - Failed,FDM,11617,KC,W,W,FDM,FD,202580,FR,FDM 11617,CotA,CotA,0.0,0.0,Withdrew From Course
46928,46928,Registered,FDM,11617,KC,A,A,FDM,FD,202580,FR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46929,46929,Registered,FDM,11617,KC,A,B+,FDM,FD,202580,SO,FDM 11617,CotA,CotA,3.3,4.0,Passing MT Grade
46930,46930,Registered,FDM,11617,KC,C-,B,FDM,FD,202580,FR,FDM 11617,CotA,CotA,3.0,1.7,Passing MT Grade
46931,46931,Registered,FDM,11617,KC,B,B,FDM,FD,202580,FR,FDM 11617,CotA,CotA,3.0,3.0,Passing MT Grade
46932,46932,Registered,FDM,11617,KC,A,A,FDM,FD,202580,FR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46933,46933,Registered,FDM,11617,KC,A,A,FDM,FD,202580,FR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46934,46934,Stopped Attending - Failed,FDM,11617,KC,W,W,FDM,FD,202580,FR,FDM 11617,CotA,CotA,0.0,0.0,Withdrew From Course
46935,46935,Registered,FDM,11617,KC,A,A,FDM,FD,202580,JR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46936,46936,Registered,FDM,11617,KC,A,,FDM,FD,202580,FR,FDM 11617,CotA,CotA,,4.0,No MT Grade Entered
46937,46937,Registered,FDM,11617,KC,A,A,FDM,FD,202580,FR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46938,46938,Registered,FDM,11617,KC,B-,C+,FDM,FM,202580,SO,FDM 11617,CotA,CotA,2.3,2.7,Passing MT Grade
46939,46939,Registered,FDM,11617,KC,A-,A-,FDM,FM,202580,FR,FDM 11617,CotA,CotA,3.7,3.7,Passing MT Grade
46940,46940,Registered,FDM,11617,KC,A,A,FDM,FD,202580,SO,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46941,46941,Registered,FDM,11617,KC,A,A,FDM,FD,202580,FR,FDM 11617,CotA,CotA,4.0,4.0,Passing MT Grade
46942,46942,Registered,FDM,11617,KC,A-,B+,FDM,FD,202580,FR,FDM 11617,CotA,CotA,3.3,3.7,Passing MT Grade
46943,46943,Std Dropped,FDM,11617,KC,DR,DR,FDM,FD,202580,FR,FDM 11617,CotA,CotA,,,Dropped Course
46944,46944,Std Dropped,FDM,11617,KC,DR,DR,FDM,FD,202580,FR,FDM 11617,CotA,CotA,,,Dropped Course
46945,46945,Admin Dropped,FDM,11617,KC,DR,DR,FDM,FD,202580,FR,FDM 11617,CotA,CotA,,,Dropped Course
46946,46946,Registered,FDM,11617,KC,B+,C+,FDM,FD,202580,FR,FDM 11617,CotA,CotA,2.3,3.3,Passing MT Grade
46947,46947,Stopped Attending - Failed,FDM,11617,KC,W,W,FDM,FD,202580,FR,FDM 11617,CotA,CotA,0.0,0.0,Withdrew From Course
46948,46948,Registered,FDM,11617,KC,B,B-,FDM,FD,202580,FR,FDM 11617,CotA,CotA,2.7,3.0,Passing MT Grade
46949,46949,Registered,FDM,11617,KC,A,A-,FDM,FD,202580,FR,FDM 11617,CotA,CotA,3.7,4.0,Passing MT Grade
46950,46950,Registered,FDM,11617,KC,A,A-,FDM,FD,202580,SO,FDM 11617,CotA,CotA,3.7,4.0,Passing MT Grade
46951,46951,Registered,FDM,11617,KC,B+,A,FDM,JNL,202580,FR,FDM 11617,CCI,CotA,4.0,3.3,Passing MT Grade
46952,46952,Registered,FDM,11617,KC,B+,B,FDM,FM,202580,SO,FDM 11617,CotA,CotA,3.0,3.3,Passing MT Grade
46953,46953,Admin Withdrawn,FDM,11617,KC,NF,,FDM,FD,202580,FR,FDM 11617,CotA,CotA,,0.0,No MT Grade Entered
46954,46954,Registered,FDM,11617,KC,D,B+,FDM,FD,202580,SO,FDM 11617,CotA,CotA,3.3,1.0,Passing MT Grade
46955,46955,Registered,FDM,11617,KC,A,B+,FDM,FD,202580,SO,FDM 11617,CotA,CotA,3.3,4.0,Passing MT Grade
46956,46956,Registered,FDM,11617,KC,C,,FDM,FD,202580,SO,FDM 11617,CotA,CotA,,2.0,No MT Grade Entered
